"Watershed","Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3_N","SO4","E_coli"
"Indian Creek","ICLM",2010-07-26,0.381944444444444,NA,NA,NA,NA,NA,35,0.206,20.1,8.31,18.38,2603
"Indian Creek","ICS",2010-07-26,0.399305555555556,NA,NA,NA,NA,NA,30,0.281,23.85,6.05,21.07,2359
"Indian Creek","ICThom",2010-07-26,0.364583333333333,NA,NA,NA,NA,NA,27,0.234,21.39,7.65,20.85,3255
"McLoud Run","MCJ",2010-07-26,0.350694444444444,NA,NA,NA,NA,NA,3,0.087,68.02,3.2,45.96,568
"Lime","Lime",2010-07-28,0.434027777777778,NA,NA,NA,NA,NA,12,0.196,13.43,10.5,13.01,1725
"Lime","Lime240",2010-07-28,0.375,NA,NA,NA,NA,NA,10,0.14,14.04,10.51,12.47,185
"Lime","Lime250",2010-07-28,0.385416666666667,NA,NA,NA,NA,NA,13,0.145,14.11,10.76,12.02,602
"Lime","Lime290",2010-07-28,0.399305555555556,NA,NA,NA,NA,NA,22,0.189,12.49,11.6,12.34,1396
"Lime","LimeFin",2010-07-28,0.427083333333333,NA,NA,NA,NA,NA,13,0.212,13.28,10.85,12.79,3654
"Lime","LimeHam",2010-07-28,0.409722222222222,NA,NA,NA,NA,NA,31,0.083,13.05,14.09,11.43,563
"Bear","Bear",2010-07-29,0.368055555555556,NA,NA,NA,NA,NA,14,0.18,12.61,6.09,19.29,738
"Blue","Blue",2010-07-29,0.402777777777778,NA,NA,NA,NA,NA,14,0.212,16.88,5.16,18.43,1354
"Morgan","Morgan",2010-07-29,0.354166666666667,NA,NA,NA,NA,NA,14,0.125,19.87,5.74,23.01,548
"Mud","Mud",2010-07-29,0.423611111111111,NA,NA,NA,NA,NA,25,0.285,15.01,8.19,24.85,816
"North Bear","North Bear",2010-07-29,0.440972222222222,NA,NA,NA,NA,NA,9,0.186,14.14,9.88,16.27,512
"Otter","Otter",2010-07-29,0.385416666666667,NA,NA,NA,NA,NA,8,0.153,16.96,5.81,17.48,1119
"Indian Creek","Dry",2010-08-02,0.375,NA,NA,NA,NA,NA,1,0.128,28.12,3.38,40.87,538
"Indian Creek","ICLM",2010-08-02,0.385416666666667,NA,NA,NA,NA,NA,19,0.217,21.44,6.01,22.91,1725
"Indian Creek","ICS",2010-08-02,0.402777777777778,NA,NA,NA,NA,NA,5,0.117,31.94,3.64,30.2,350
"Indian Creek","ICThom",2010-08-02,0.364583333333333,NA,NA,NA,NA,NA,6,0.132,26.76,4.73,30.81,1439
"McLoud Run","MCJ",2010-08-02,0.347222222222222,NA,NA,NA,NA,NA,NA,0.071,66.84,3.29,46.78,554
"Lime","Lime",2010-08-03,0.427083333333333,NA,NA,NA,NA,NA,4,0.189,14.3,8.19,15.17,1497
"Lime","Lime240",2010-08-03,0.375,NA,NA,NA,NA,NA,8,0.146,15.97,9.32,14.08,1046
"Lime","Lime250",2010-08-03,0.388888888888889,NA,NA,NA,NA,NA,11,0.181,15.28,9.4,13.39,833
"Lime","Lime290",2010-08-03,0.399305555555556,NA,NA,NA,NA,NA,7,0.15,13.66,9.49,14.97,NA
"Lime","LimeFin",2010-08-03,0.416666666666667,NA,NA,NA,NA,NA,4,0.179,14.53,8.56,15.22,NA
"Lime","LimeHam",2010-08-03,0.404861111111111,NA,NA,NA,NA,NA,6,0.121,13.94,11.3,14.44,4106
"Bear","Bear",2010-08-04,0.371527777777778,NA,NA,NA,NA,NA,13,0.209,12.93,5.38,19.49,1137
"Blue","Blue",2010-08-04,0.399305555555556,NA,NA,NA,NA,NA,19,0.219,18.73,3.73,18.67,1723
"Morgan","Morgan",2010-08-04,0.354166666666667,NA,NA,NA,NA,NA,13,0.193,20.69,5.19,23.61,798
"Mud","Mud",2010-08-04,0.416666666666667,NA,NA,NA,NA,NA,53,0.443,14.96,7.18,24.15,5794
"North Bear","North Bear",2010-08-04,0.430555555555556,NA,NA,NA,NA,NA,5,0.115,14.9,7.86,18.3,1145
"Otter","Otter",2010-08-04,0.381944444444444,NA,NA,NA,NA,NA,6,0.139,17.56,4.49,18.39,754
"Indian Creek","ICLM",2009-05-14,0.434027777777778,NA,NA,NA,NA,NA,10,0.27,28.56,7.53,18.38,25992
"Indian Creek","ICS",2009-05-14,0.454861111111111,NA,NA,NA,NA,NA,43.2,0.113,24.97,2.66,20.12,4764
"Indian Creek","ICThom",2009-05-14,0.420138888888889,NA,NA,NA,NA,NA,36.4,0.297,26.03,5.12,17.25,18416
"McLoud Run","MC42",2009-05-14,0.404861111111111,NA,NA,NA,NA,NA,1.5,0.079,67.59,1.94,33.46,946
"McLoud Run","MCJ",2009-05-14,0.3875,NA,NA,NA,NA,NA,8,0.108,60.57,1.43,30.4,1314
"Bear","Bear",2009-05-20,0.38125,NA,NA,NA,NA,NA,31.2,0.124,16.79,7.8,19.92,672
"Blue","Blue",2009-05-20,0.425694444444444,NA,NA,NA,NA,NA,9.4,0.061,21.01,5.48,19.69,682
"Morgan","Morgan",2009-05-20,0.364583333333333,NA,NA,NA,NA,NA,20.8,0.116,27.17,7.2,23.15,172
"Mud","Mud",2009-05-20,0.447916666666667,NA,NA,NA,NA,NA,22.8,0.168,18.16,9.25,25.03,462
"North Bear","North Bear",2009-05-20,0.46875,NA,NA,NA,NA,NA,0.4,NA,17.67,8.76,18.07,104
"Otter","Otter",2009-05-20,0.395138888888889,NA,NA,NA,NA,NA,NA,0.069,20.49,6.77,18.13,758
"Lime","Lime",2009-05-21,0.479861111111111,NA,NA,NA,NA,NA,2.2,NA,15.94,8.64,13.47,187
"Lime","Lime240",2009-05-21,0.421527777777778,NA,NA,NA,NA,NA,0.8,NA,18.09,10.37,13.34,651
"Lime","Lime250",2009-05-21,0.434027777777778,NA,NA,NA,NA,NA,5,0.019,16.79,9.76,12.93,231
"Lime","Lime290",2009-05-21,0.451388888888889,NA,NA,NA,NA,NA,0.4,NA,15.51,10.12,12.64,399
"Lime","LimeFin",2009-05-21,0.468055555555556,NA,NA,NA,NA,NA,NA,0.027,15.9,9.2,13.11,233
"Bear","Bear",2009-05-26,0.388888888888889,NA,NA,NA,NA,NA,13.6,NA,15.29,6.79,19.5,558
"Blue","Blue",2009-05-26,0.421527777777778,NA,NA,NA,NA,NA,2,0.022,20.58,4.49,20.1,378
"Morgan","Morgan",2009-05-26,0.365972222222222,NA,NA,NA,NA,NA,15.4,NA,22.97,6.43,22.25,170
"Mud","Mud",2009-05-26,0.444444444444444,NA,NA,NA,NA,NA,12,0.123,20.29,8.79,25.99,512
"North Bear","North Bear",2009-05-26,0.460416666666667,NA,NA,NA,NA,NA,2.8,NA,16.34,7.58,18.11,196
"Otter","Otter",2009-05-26,0.401388888888889,NA,NA,NA,NA,NA,NA,0.018,20.02,5.56,18.84,370
"Indian Creek","ICLM",2009-05-27,0.429166666666667,NA,NA,NA,NA,NA,22.4,0.159,25.68,4.71,21.52,4962
"Indian Creek","ICS",2009-05-27,0.445138888888889,NA,NA,NA,NA,NA,50.4,0.155,30.84,2.3,16.67,39726
"Indian Creek","ICThom",2009-05-27,0.41875,NA,NA,NA,NA,NA,19.2,0.175,19.17,2.45,16.04,8704
"McLoud Run","MC42",2009-05-27,0.404166666666667,NA,NA,NA,NA,NA,1.4,0.123,51.77,1.11,16.81,6260
"McLoud Run","MCJ",2009-05-27,0.394444444444444,NA,NA,NA,NA,NA,13.4,0.151,48.39,0.97,16.23,9768
"Lime","Lime",2009-05-28,0.49375,NA,NA,NA,NA,NA,1.6,0.104,16.38,8.17,13.6,498
"Lime","Lime240",2009-05-28,0.434027777777778,NA,NA,NA,NA,NA,3,0.0945,18.48,11.04,12.46,840
"Lime","Lime250",2009-05-28,0.444444444444444,NA,NA,NA,NA,NA,NA,0.101,18.45,10.33,12.5,992
"Lime","Lime290",2009-05-28,0.457638888888889,NA,NA,NA,NA,NA,NA,0.103,16.15,10.11,12.22,700
"Lime","LimeFin",2009-05-28,0.482638888888889,NA,NA,NA,NA,NA,3,0.0962,16.14,8.72,12.88,1108
"Lime","LimeHam",2009-05-28,0.466666666666667,NA,NA,NA,NA,NA,0.2,0.102,16.49,12.08,10.95,148
"Indian Creek","Dry",2009-06-01,0.46875,NA,NA,NA,NA,NA,NA,NA,26.33,3.19,26.46,406
"Indian Creek","ICLM",2009-06-01,0.45625,NA,NA,NA,NA,NA,3,0.0804,22.34,6.78,19.57,1210
"Indian Creek","ICS",2009-06-01,0.435416666666667,NA,NA,NA,NA,NA,NA,0.0651,32.65,3.97,24.72,530
"Indian Creek","ICThom",2009-06-01,0.419444444444444,NA,NA,NA,NA,NA,1.75,0.0619,25.12,5.05,22.21,1146
"McLoud Run","MC42",2009-06-01,0.406944444444444,NA,NA,NA,NA,NA,NA,0.071,81.71,2.48,37.94,1132
"McLoud Run","MCJ",2009-06-01,0.393055555555556,NA,NA,NA,NA,NA,NA,0.0494,59.38,1.93,31.8,4962
"Bear","Bear",2009-06-03,0.373611111111111,NA,NA,NA,NA,NA,12.4,0.143,15.4,6.66,17.55,610
"Blue","Blue",2009-06-03,0.407638888888889,NA,NA,NA,NA,NA,32,0.164,18.02,8.97,12.37,2306
"Morgan","Morgan",2009-06-03,0.354166666666667,NA,NA,NA,NA,NA,5.4,0.137,23.29,6.33,20.9,486
"Mud","Mud",2009-06-03,0.431944444444444,NA,NA,NA,NA,NA,18,0.164,16.84,9.84,22.25,532
"North Bear","North Bear",2009-06-03,0.451388888888889,NA,NA,NA,NA,NA,31.6,0.143,15,12.24,12.9,896
"Otter","Otter",2009-06-03,0.386805555555556,NA,NA,NA,NA,NA,10.2,0.155,17.99,10.44,12.12,798
"Lime","Lime",2009-06-04,0.483333333333333,NA,NA,NA,NA,NA,8.2,0.151,15.81,12.31,10.95,251
"Lime","Lime240",2009-06-04,0.428472222222222,NA,NA,NA,NA,NA,0.6,0.112,17.11,10.45,11.98,288
"Lime","Lime250",2009-06-04,0.4375,NA,NA,NA,NA,NA,4.2,0.122,16.39,9.56,11.71,855
"Lime","Lime290",2009-06-04,0.45,NA,NA,NA,NA,NA,6,0.128,15.36,12.68,10.52,464
"Lime","LimeFin",2009-06-04,0.471527777777778,NA,NA,NA,NA,NA,3.2,0.14,15.74,12.81,10.48,546
"Lime","LimeHam",2009-06-04,0.459027777777778,NA,NA,NA,NA,NA,1.2,0.123,16.21,12.99,9.33,175
"Indian Creek","ICLM",2009-06-08,0.428472222222222,NA,NA,NA,NA,NA,15.5,0.217,23.21,6.63,18.38,4962
"Indian Creek","ICS",2009-06-08,0.447222222222222,NA,NA,NA,NA,NA,3.5,0.122,33.13,3.76,21.04,374
"Indian Creek","ICThom",2009-06-08,0.414583333333333,NA,NA,NA,NA,NA,17.5,0.152,22.46,4.4,16.88,3570
"McLoud Run","MC42",2009-06-08,0.4,NA,NA,NA,NA,NA,3.25,0.091,60.94,1.04,17.95,6510
"McLoud Run","MCJ",2009-06-08,0.388194444444444,NA,NA,NA,NA,NA,12,0.125,31.38,0.83,10.44,15402
"Bear","Bear",2009-06-10,0.370138888888889,NA,NA,NA,NA,NA,13.75,0.124,15.17,6.95,17.76,689
"Blue","Blue",2009-06-10,0.405555555555556,NA,NA,NA,NA,NA,6,0.118,19.17,7.48,14.68,1354
"Morgan","Morgan",2009-06-10,0.355555555555556,NA,NA,NA,NA,NA,8,0.097,23.37,5.93,21.9,644
"Mud","Mud",2009-06-10,0.428472222222222,NA,NA,NA,NA,NA,3.75,0.221,19,9.48,24.38,990
"North Bear","North Bear",2009-06-10,0.445138888888889,NA,NA,NA,NA,NA,12,0.084,15.83,11.57,13.8,521
"Otter","Otter",2009-06-10,0.385416666666667,NA,NA,NA,NA,NA,1.25,0.096,19.48,7.02,16.04,594
"Lime","Lime",2009-06-11,0.497222222222222,NA,NA,NA,NA,NA,9.5,0.15,16.14,11.69,11.6,677
"Lime","Lime240",2009-06-11,0.445138888888889,NA,NA,NA,NA,NA,2,0.122,16.94,10.66,11.81,565
"Lime","Lime250",2009-06-11,0.453472222222222,NA,NA,NA,NA,NA,2.75,0.131,16.18,9.97,11.69,384
"Lime","Lime290",2009-06-11,0.465972222222222,NA,NA,NA,NA,NA,7.25,0.134,15.29,12.28,10.78,414
"Lime","LimeFin",2009-06-11,0.486111111111111,NA,NA,NA,NA,NA,6.6,0.135,15.93,12.16,11.02,670
"Lime","LimeHam",2009-06-11,0.472916666666667,NA,NA,NA,NA,NA,0.75,0.12,15.78,13.23,9.17,301
"Indian Creek","ICLM",2009-06-15,0.425694444444444,NA,NA,NA,NA,NA,36.4,0.08,23.25,11.54,17.08,3850.5
"Indian Creek","ICS",2009-06-15,0.444444444444444,NA,NA,NA,NA,NA,38,0.065,24.33,10.76,17.77,1377.5
"Indian Creek","ICThom",2009-06-15,0.413888888888889,NA,NA,NA,NA,NA,38,0.061,22.07,11.31,16.97,2442
"McLoud Run","MC42",2009-06-15,0.400694444444444,NA,NA,NA,NA,NA,NA,0.071,75.06,4.13,43.13,667.5
"McLoud Run","MCJ",2009-06-15,0.388888888888889,NA,NA,NA,NA,NA,NA,0.049,66.86,3.23,43.39,1123.5
"Bear","Bear",2009-06-17,0.372916666666667,NA,NA,NA,NA,NA,60.8,0.06,15.6,9.67,17.61,1542
"Blue","Blue",2009-06-17,0.402083333333333,NA,NA,NA,NA,NA,18.25,0.097,20.1,9.36,16.41,1024
"Morgan","Morgan",2009-06-17,0.359722222222222,NA,NA,NA,NA,NA,20,0.082,24.02,6.85,22.56,596
"Mud","Mud",2009-06-17,0.421527777777778,NA,NA,NA,NA,NA,40,0.054,16.79,11.83,22.92,840
"North Bear","North Bear",2009-06-17,0.4375,NA,NA,NA,NA,NA,19.75,0.027,16.83,13.74,15.83,590
"Otter","Otter",2009-06-17,0.3875,NA,NA,NA,NA,NA,13.5,0.065,19.66,10.29,15.74,452
"Lime","Lime",2009-06-19,0.0631944444444444,NA,NA,NA,NA,NA,136,0.451,17.31,7.89,9.96,48392
"Lime","Lime240",2009-06-19,0.510416666666667,NA,NA,NA,NA,NA,8.75,0.061,19.95,11,13.09,48392
"Lime","Lime250",2009-06-19,0.519444444444444,NA,NA,NA,NA,NA,5.25,0.085,18.11,10.43,12.65,1008
"Lime","Lime290",2009-06-19,0.532638888888889,NA,NA,NA,NA,NA,19.5,0.12,16.6,11.41,12.84,4718
"Lime","LimeFin",2009-06-19,0.0534722222222222,NA,NA,NA,NA,NA,72.5,0.302,18.76,9.62,11.16,28272
"Lime","LimeHam",2009-06-19,0.540277777777778,NA,NA,NA,NA,NA,6.75,0.108,18.04,11.71,11.65,1366
"Indian Creek","ICLM",2009-06-22,0.420833333333333,NA,NA,NA,NA,NA,38,0.266,25.06,9.15,18.76,3978
"Indian Creek","ICS",2009-06-22,0.440277777777778,NA,NA,NA,NA,NA,53.2,0.271,26.23,6.69,24.38,1288
