"Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3-N","SO4","E coli"
"Otter","37452","0.53749999999999998",NA,NA,NA,NA,NA,"NA","NA","19.7","9.75","21.9",NA
"Pond","37452","0.29166666666666669",NA,NA,NA,NA,NA,"0.4","NA","15","11.25","11.3",NA
"Tile","37452","0.27083333333333331",NA,NA,NA,NA,NA,"BDL","NA","20.6","24.66","13.9",NA
"ICN","37453","0.41666666666666669",NA,NA,NA,NA,NA,"0.12","NA","20.7","13.04","21.97",NA
"ICS","37453","0.44305555555555554",NA,NA,NA,NA,NA,"0.1","NA","21.85","9.15","27.25",NA
"MCJ","37453","0.39583333333333331",NA,NA,NA,NA,NA,"NA","NA","44.23","4.1500000000000004","48.06",NA
"Pond","37453","0.28472222222222221",NA,NA,NA,NA,NA,"0.5","NA","15.4","11.57","12.2",NA
"Tile","37453","0.27430555555555552",NA,NA,NA,NA,NA,"BDL","NA","20.9","25.84","13.7",NA
"ICN","37454","0.43055555555555558",NA,NA,NA,NA,NA,"NA","NA","20.12","12","30.71",NA
"ICS","37454","0.4513888888888889",NA,NA,NA,NA,NA,"BDL","NA","22","8.48","27.93",NA
"MCJ","37454","0.40138888888888885",NA,NA,NA,NA,NA,"NA","NA","42","4.29","46.02",NA
"Pond","37454","0.36458333333333331",NA,NA,NA,NA,NA,"2.2999999999999998","NA","14.9","11.29","11.2",NA
"Tile","37454","0.3576388888888889",NA,NA,NA,NA,NA,"BDL","NA","20.2","24.37","14.2",NA
"Bear","37455","0.42291666666666666",NA,NA,NA,NA,NA,"NA","NA","14.8","6.77","24",NA
"Blue","37455","0.44236111111111115",NA,NA,NA,NA,NA,"NA","NA","20.8","5.57","23",NA
"ICN","37455","0.41666666666666669",NA,NA,NA,NA,NA,"BDL","NA","21.06","11.27","20.93",NA
"ICS","37455","0.4375",NA,NA,NA,NA,NA,"NA","NA","22.77","7.55","25.69",NA
"Lime","37455","0.50208333333333333",NA,NA,NA,NA,NA,"NA","NA","19.7","8.77","18.5",NA
"MCJ","37455","0.3888888888888889",NA,NA,NA,NA,NA,"NA","NA","43.02","4.24","42.44",NA
"Morgan","37455","0.4055555555555555",NA,NA,NA,NA,NA,"NA","NA","26.1","7.52","29.8",NA
"Mud","37455","0.46597222222222223",NA,NA,NA,NA,NA,"NA","NA","20.8","9.41","35.299999999999997",NA
"NBear","37455","0.4861111111111111",NA,NA,NA,NA,NA,"NA","NA","16.3","7.85","22.3",NA
"Otter","37455","0.54236111111111118",NA,NA,NA,NA,NA,"NA","NA","20.100000000000001","8.15","19.5",NA
"Pond","37455","0.33333333333333331",NA,NA,NA,NA,NA,"0.7","NA","15.1","11.29","11",NA
"Tile","37455","0.32291666666666669",NA,NA,NA,NA,NA,"BDL","NA","20.100000000000001","24.59","14.1",NA
"ICN","37456","0.40972222222222227",NA,NA,NA,NA,NA,"BDL","NA","25.08","10.45","28.01",NA
"ICS","37456","0.4291666666666667",NA,NA,NA,NA,NA,"0.12","NA","24.08","6.97","26.71",NA
"MCJ","37456","0.39583333333333331",NA,NA,NA,NA,NA,"NA","NA","43.11","4.05","41.94",NA
"Pond","37456","0.3298611111111111",NA,NA,NA,NA,NA,"0.6","NA","17.5","11.79","11.7",NA
"Tile","37456","0.31944444444444448",NA,NA,NA,NA,NA,"BDL","NA","21.9","27.11","15.1",NA
"ICN","37457","0.39652777777777781",NA,NA,NA,NA,NA,"BDL","NA","31.01","11.47","28.27",NA
"ICS","37457","0.40972222222222227",NA,NA,NA,NA,NA,"NA","NA","28.7","7.51","32.36",NA
"MCJ","37457","0.35902777777777778",NA,NA,NA,NA,NA,"NA","NA","43.91","4.3","43.97",NA
"Pond","37457","0.3263888888888889",NA,NA,NA,NA,NA,"1.2","NA","19.7","13.79","12.8",NA
"Tile","37457","0.31388888888888888",NA,NA,NA,NA,NA,"BDL","NA","28","34","18",NA
"ICN","37458","0.56944444444444442",NA,NA,NA,NA,NA,"NA","NA","14.08","5.99","15.86",NA
"ICS","37458","0.58611111111111114",NA,NA,NA,NA,NA,"NA","NA","21.21","4.42","23.74",NA
"MCJ","37458","0.54999999999999993",NA,NA,NA,NA,NA,"NA","NA","39.18","3.72","40.17",NA
"Pond","37458","0.32291666666666669",NA,NA,NA,NA,NA,"1.4","NA","9.35","6.89","7.2",NA
"Tile","37458","0.3125",NA,NA,NA,NA,NA,"BDL","NA","14.9","18.23","12.1",NA
"Bear","37459","0.41180555555555554",NA,NA,NA,NA,NA,"NA","NA","15.8","5.41","31",NA
"Blue","37459","0.42708333333333331",NA,NA,NA,NA,NA,"NA","NA","20.399999999999999","4.6399999999999997","26.1",NA
"ICN","37459","0.40763888888888888",NA,NA,NA,NA,NA,"3.07","NA","21.66","7.67","27.9",NA
"ICS","37459","0.42152777777777778",NA,NA,NA,NA,NA,"0.47","NA","24.01","4.99","27.71",NA
"Lime","37459","0.47916666666666669",NA,NA,NA,NA,NA,"NA","NA","18.100000000000001","6.97","22.3",NA
"MCJ","37459","0.38819444444444445",NA,NA,NA,NA,NA,"NA","NA","39.85","3.92","41.19",NA
"Morgan","37459","0.3979166666666667",NA,NA,NA,NA,NA,"NA","NA","26.8","6.43","33.5",NA
"Mud","37459","0.4465277777777778",NA,NA,NA,NA,NA,"NA","NA","21.3","7.7","39.5",NA
"NBear","37459","0.4597222222222222",NA,NA,NA,NA,NA,"NA","NA","14.6","6.66","23.2",NA
"Otter","37459","0.50902777777777775",NA,NA,NA,NA,NA,"NA","NA","19.600000000000001","6.14","21.8",NA
"Pond","37459","0.32916666666666666",NA,NA,NA,NA,NA,"1","NA","15.3","10.76","10.7",NA
"Tile","37459","0.31736111111111115",NA,NA,NA,NA,NA,"BDL","NA","19.899999999999999","24.35","15.1",NA
"ICN","37460","0.40277777777777773",NA,NA,NA,NA,NA,"0.1","NA","20.88","7.99","18.2",NA
"ICS","37460","0.41666666666666669",NA,NA,NA,NA,NA,"NA","NA","20.78","5.64","26.29",NA
"MCJ","37460","0.38194444444444442",NA,NA,NA,NA,NA,"NA","NA","38.659999999999997","3.74","39.89",NA
"Pond","37460","0.3263888888888889",NA,NA,NA,NA,NA,"1.2","NA","14.1","9.83","9.6",NA
"Tile","37460","0.31527777777777777",NA,NA,NA,NA,NA,"BDL","NA","18","23.27","13.6",NA
"ICN","37461","0.3972222222222222",NA,NA,NA,NA,NA,"0.11","NA","22.77","8.9700000000000006","21",NA
"ICS","37461","0.41666666666666669",NA,NA,NA,NA,NA,"NA","NA","22.34","5.1100000000000003","23.51",NA
"MCJ","37461","0.37847222222222227",NA,NA,NA,NA,NA,"NA","NA","39.6","3.9","42.61",NA
"Pond","37461","0.32708333333333334",NA,NA,NA,NA,NA,"2.1","NA","14.8","10.220000000000001","11",NA
"Tile","37461","0.31666666666666665",NA,NA,NA,NA,NA,"BDL","NA","18.7","24.23","14.4",NA
"Bear","37462","0.41666666666666669",NA,NA,NA,NA,NA,"NA","NA","9.9600000000000009","3.27","20.100000000000001",NA
"Blue","37462","0.44791666666666669",NA,NA,NA,NA,NA,"NA","NA","21","4.5199999999999996","27.7",NA
"ICN","37462","0.3979166666666667",NA,NA,NA,NA,NA,"BDL","NA","20.98","8.41","21.04",NA
"ICS","37462","0.41180555555555554",NA,NA,NA,NA,NA,"NA","NA","22.24","4.34","22.84",NA
"Lime","37462","0.51041666666666663",NA,NA,NA,NA,NA,"NA","NA","19.8","7.17","26.2",NA
"MCJ","37462","0.37916666666666665",NA,NA,NA,NA,NA,"NA","NA","39.6","3.9","42.61",NA
"Morgan","37462","0.39930555555555558",NA,NA,NA,NA,NA,"NA","NA","17.600000000000001","4.03","23.1",NA
"Mud","37462","0.46875",NA,NA,NA,NA,NA,"NA","NA","13.2","4.5599999999999996","22.9",NA
"NBear","37462","0.4861111111111111",NA,NA,NA,NA,NA,"NA","NA","16","6.71","25.6",NA
"Otter","37462","0.53472222222222221",NA,NA,NA,NA,NA,"NA","NA","20.3","6.54","25.2",NA
"Pond","37462","0.32847222222222222",NA,NA,NA,NA,NA,"1.1000000000000001","NA","13.9","9.51","9.6999999999999993",NA
"Tile","37462","0.30902777777777779",NA,NA,NA,NA,NA,"BDL","NA","18.100000000000001","23.71","14.1",NA
"ICN","37463","0.40208333333333335",NA,NA,NA,NA,NA,"BDL","NA","21.95","8.66","23.43",NA
"ICS","37463","0.4236111111111111",NA,NA,NA,NA,NA,"BDL","NA","24.9","4.7699999999999996","27.35",NA
"MCJ","37463","0.37986111111111115",NA,NA,NA,NA,NA,"NA","NA","40.39","3.99","43.11",NA
"Pond","37463","0.32777777777777778",NA,NA,NA,NA,NA,"2.2000000000000002","NA","15.4","9.8699999999999992","11.6",NA
"Tile","37463","0.31666666666666665",NA,NA,NA,NA,NA,"BDL","NA","19.399999999999999","24.44","15.8",NA
"ICN","37464","0.3611111111111111",NA,NA,NA,NA,NA,"0.43","NA","21.85","7.25","22.2",NA
"ICS","37464","0.37847222222222227",NA,NA,NA,NA,NA,"0.86","NA","21.46","3.84","25.01",NA
"MCJ","37464","0.34375",NA,NA,NA,NA,NA,"0.13","NA","22.19","0.84","18.329999999999998",NA
"Pond","37464","0.39583333333333331",NA,NA,NA,NA,NA,"0.4","NA","15.7","9.6300000000000008","11.6",NA
"Tile","37464","0.375",NA,NA,NA,NA,NA,"BDL","NA","19.3","25.14","15.4",NA
"ICN","37465","0.56944444444444442",NA,NA,NA,NA,NA,"0.13","NA","26.77","8.64","22.33",NA
"ICS","37465","0.58333333333333337",NA,NA,NA,NA,NA,"BDL","NA","22.81","3.53","23.17",NA
"MCJ","37465","0.54861111111111105",NA,NA,NA,NA,NA,"NA","NA","40.11","3.26","43.09",NA
"Bear","37466","0.4201388888888889",NA,NA,NA,NA,NA,"NA","NA","15.2","3.95","27.8",NA
"Blue","37466","0.43402777777777773",NA,NA,NA,NA,NA,"NA","NA","21.7","3.88","24.6",NA
"ICN","37466","0.42569444444444443",NA,NA,NA,NA,NA,"1.06","NA","43.81","4.8499999999999996","25.58",NA
"ICS","37466","0.44097222222222227",NA,NA,NA,NA,NA,"1.53","NA","22.58","2","22.3",NA
"Lime","37466","0.47916666666666669",NA,NA,NA,NA,NA,"NA","NA","17.899999999999999","6.04","21",NA
"MCJ","37466","0.39583333333333331",NA,NA,NA,NA,NA,"0.14000000000000001","NA","13.28","1.43","18.22",NA
"Morgan","37466","0.40277777777777773",NA,NA,NA,NA,NA,"NA","NA","15.5","3.49","18.899999999999999",NA
"Mud","37466","0.4548611111111111",NA,NA,NA,NA,NA,"NA","NA","21.4","7.23","36.5",NA
"NBear","37466","0.47083333333333338",NA,NA,NA,NA,NA,"NA","NA","14.7","6.1","23",NA
"Otter","37466","0.51041666666666663",NA,NA,NA,NA,NA,"NA","NA","17.5","4.0599999999999996","17.7",NA
"ICN","37467","0.40138888888888885",NA,NA,NA,NA,NA,"0.21","NA","11.65","1.59","12.83",NA
"ICS","37467","0.4236111111111111",NA,NA,NA,NA,NA,"0.36","NA","26.13","2.48","23.71",NA
"MCJ","37467","0.44444444444444442",NA,NA,NA,NA,NA,"NA","NA","38.92","3.81","41.49",NA
"ICN","37468","0.41666666666666669",NA,NA,NA,NA,NA,"0.17","NA","24.95","10.33","22.63",NA
"ICS","37468","0.4375",NA,NA,NA,NA,NA,"0.11","NA","24.41","6.07","24.11",NA
"MCJ","37468","0.39027777777777778",NA,NA,NA,NA,NA,"NA","NA","41.11","4.2300000000000004","44",NA
"Bear","37469","0.4861111111111111",NA,NA,NA,NA,NA,"NA","NA","17.399999999999999","4.3499999999999996","32.6",NA
"Blue","37469","0.49305555555555558",NA,NA,NA,NA,NA,"NA","NA","20.3","3.81","25.4",NA
"ICN","37469","0.43194444444444446",NA,NA,NA,NA,NA,"0.17","NA","24.61","9.7799999999999994","23.16",NA
"ICS","37469","0.4513888888888889",NA,NA,NA,NA,NA,"BDL","NA","25.6","6.04","27.55",NA
"Lime","37469","0.54166666666666663",NA,NA,NA,NA,NA,"NA","NA","18.2","5.74","21.1",NA
"MCJ","37469","0.40277777777777773",NA,NA,NA,NA,NA,"NA","NA","39.97","4.1500000000000004","43.17",NA
"Morgan","37469","0.46527777777777773",NA,NA,NA,NA,NA,"NA","NA","27","6.45","32.9",NA
"Mud","37469","0.51388888888888895",NA,NA,NA,NA,NA,"NA","NA","27.1","7.49","39.700000000000003",NA
"NBear","37469","0.53472222222222221",NA,NA,NA,NA,NA,"NA","NA","15.3","5.67","23.6",NA
"Otter","37469","0.57986111111111105",NA,NA,NA,NA,NA,"NA","NA","19.899999999999999","5.13","22.6",NA
"ICN","37470","0.42430555555555555",NA,NA,NA,NA,NA,"BDL","NA","24.28","9.11","24.03",NA
"ICS","37470","0.44513888888888892",NA,NA,NA,NA,NA,"NA","NA","25.64","5.65","28.05",NA
"MCJ","37470","0.39652777777777781",NA,NA,NA,NA,NA,"NA","NA","40.369999999999997","4.17","43.46",NA
"ICN","37471","0.38611111111111113",NA,NA,NA,NA,NA,"NA","NA","24.02","8.52","25.25",NA
"ICS","37471","0.40902777777777777",NA,NA,NA,NA,NA,"NA","NA","25.96","5.28","28.16",NA
"MCJ","37471","0.3527777777777778",NA,NA,NA,NA,NA,"NA","NA","40.78","4.12","44.68",NA
"ICN","37472","0.60763888888888895",NA,NA,NA,NA,NA,"NA","NA","23.49","8.02","25.16",NA
"ICS","37472","0.62986111111111109",NA,NA,NA,NA,NA,"NA","NA","26.11","4.57","28.88",NA
"MCJ","37472","0.58333333333333337",NA,NA,NA,NA,NA,"NA","NA","39.6","3.9","42.42",NA
"Bear","37473","0.43611111111111112",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"Blue","37473","0.4513888888888889",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"ICN","37473","0.4375",NA,NA,NA,NA,NA,"BDL","NA","NA","NA","NA",NA
"ICS","37473","0.44791666666666669",NA,NA,NA,NA,NA,"0.42","NA","NA","NA","NA",NA
"Lime","37473","0.49861111111111112",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"MCJ","37473","0.40972222222222227",NA,NA,NA,NA,NA,"0.34","NA","NA","NA","NA",NA
"Morgan","37473","0.4152777777777778",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"Mud","37473","0.47013888888888888",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"NBear","37473","0.48541666666666666",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"Otter","37473","0.53611111111111109",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"ICN","37474","0.4236111111111111",NA,NA,NA,NA,NA,"NA","NA","25.17","5.73","27.85",NA
"ICS","37474","0.4375",NA,NA,NA,NA,NA,"NA","NA","22.91","2.4300000000000002","27.33",NA
"MCJ","37474","0.40416666666666662",NA,NA,NA,NA,NA,"NA","NA","38.19","2.41","45.46",NA
"ICN","37475","0.43055555555555558",NA,NA,NA,NA,NA,"NA","NA","22.79","6.63","24.87",NA
"ICS","37475","0.44444444444444442",NA,NA,NA,NA,NA,"NA","NA","23.12","3.13","25.21",NA
"MCJ","37475","0.40277777777777773",NA,NA,NA,NA,NA,"NA","NA","38.72","3.82","40.65",NA
"Bear","37476","0.40763888888888888",NA,NA,NA,NA,NA,"NA","NA","18.899999999999999","3.41","20.2",NA
"Blue","37476","0.42152777777777778",NA,NA,NA,NA,NA,"NA","NA","21.2","2.06","24.9",NA
"ICN","37476","0.42708333333333331",NA,NA,NA,NA,NA,"NA","NA","22.8","6.63","24.87",NA
"ICS","37476","0.44444444444444442",NA,NA,NA,NA,NA,"NA","NA","23.12","3.13","25.21",NA
"Lime","37476","0.46388888888888885",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"MCJ","37476","0.40277777777777773",NA,NA,NA,NA,NA,"NA","NA","38.72","3.82","40.65",NA
"Morgan","37476","0.39583333333333331",NA,NA,NA,NA,NA,"NA","NA","34.799999999999997","2.64","37.700000000000003",NA
"Mud","37476","0.44166666666666665",NA,NA,NA,NA,NA,"NA","NA","31.4","2.33","32.5",NA
"NBear","37476","0.45416666666666666",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"Otter","37476","0.50208333333333333",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"ICN","37477","0.4236111111111111",NA,NA,NA,NA,NA,"BDL","NA","9.7100000000000009","2.95","11.24",NA
"ICS","37477","0.4375",NA,NA,NA,NA,NA,"NA","NA","9.81","1.81","11.37",NA
"MCJ","37477","0.40833333333333338",NA,NA,NA,NA,NA,"NA","NA","8.3000000000000007","1.37","11.09",NA
"ICN","37478","0.3611111111111111",NA,NA,NA,NA,NA,"BDL","NA","NA","NA","NA",NA
"ICS","37478","0.38541666666666669",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"MCJ","37478","0.34375",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"ICN","37479","0.74305555555555547",NA,NA,NA,NA,NA,"NA","NA","23.57","4.3","29.32",NA
"ICS","37479","0.75694444444444453",NA,NA,NA,NA,NA,"NA","NA","25.63","2.2400000000000002","32.78",NA
"MCJ","37479","0.71875",NA,NA,NA,NA,NA,"NA","NA","39.200000000000003","3.58","42.66",NA
"Bear","37480","0.4145833333333333",NA,NA,NA,NA,NA,"NA","NA","16.100000000000001","3.25","33",NA
"Blue","37480","0.42777777777777781",NA,NA,NA,NA,NA,"NA","NA","17.7","3.3","24.2",NA
"ICN","37480","0.41666666666666669",NA,NA,NA,NA,NA,"BDL","NA","NA","NA","NA",NA
"ICS","37480","0.43055555555555558",NA,NA,NA,NA,NA,"BDL","NA","NA","NA","NA",NA
"Lime","37480","0.47013888888888888",NA,NA,NA,NA,NA,"NA","NA","12.4","4.95","20.5",NA
"MCJ","37480","0.39583333333333331",NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",NA
"Morgan","37480","0.40138888888888885",NA,NA,NA,NA,NA,"NA","NA","17.899999999999999","5.65","19.100000000000001",NA
"Mud","37480","0.4458333333333333",NA,NA,NA,NA,NA,"NA","NA","14.3","5.26","20.3",NA
"NBear","37480","0.45833333333333331",NA,NA,NA,NA,NA,"NA","NA","17","4.1900000000000004","20.9",NA
"Otter","37480","0.50624999999999998",NA,NA,NA,NA,NA,"NA","NA","16.899999999999999","4.21","21",NA
"ICN","37481","0.40277777777777773",NA,NA,NA,NA,NA,"0.19","NA","NA","NA","NA",NA
"ICS","37481","0.4201388888888889",NA,NA,NA,NA,NA,"0.28999999999999998","NA","NA","NA","NA",NA
"MCJ","37481","0.38194444444444442",NA,NA,NA,NA,NA,"BDL","NA","NA","NA","NA",NA
"ICN","37482","0.41666666666666669",NA,NA,NA,NA,NA,"BDL","NA","27.05","2","26.58",NA
"ICS","37482","0.4375",NA,NA,NA,NA,NA,"BDL","NA","20.51","1.4","26.15",NA
"MCJ","37482","0.3923611111111111",NA,NA,NA,NA,NA,"BDL","NA","39.520000000000003","2.25","41.63",NA
"ICN","37483","0.43055555555555558",NA,NA,NA,NA,NA,"0.13","NA","15.08","1.45","14.71",NA
"ICS","37483","0.4513888888888889",NA,NA,NA,NA,NA,"0.11","NA","14.11","1.03","17.420000000000002",NA
"MCJ","37483","0.40972222222222227",NA,NA,NA,NA,NA,"0.11","NA","27.42","1.88","25.62",NA
"ICN","37484","0.40625",NA,NA,NA,NA,NA,"BDL","NA","15.79","2.98","16.87",NA
"ICS","37484","0.4236111111111111",NA,NA,NA,NA,NA,"BDL","NA","15.48","1.75","18.13",NA
"MCJ","37484","0.3888888888888889",NA,NA,NA,NA,NA,"BDL","NA","30.25","2.6","28.36",NA
"Bear","41044","0.38680555555555601","9.57","16.399999999999999","8.0399999999999991","432","13.1","23.23","0.08","13.19","6.46","16.78","81.599999999999994"
"Bear","41052","0.39513888888888898","10.16","17.86","8.02","340","6.97","11.66","4.3999999999999997E-2","12.81","4.91","17.809999999999999","355"
"Bear","41059","0.38541666666666702","10.62","16.489999999999998","8.0500000000000007","465","4.76","4.33","0.106","13.61","5.18","18.7","201"
"Bear","41066","0.389583333333333","7.19","18.79","8.15","441","8.11","NA","8.4000000000000005E-2","13.73","5.2","20.55","842"
"Bear","41073","0.46388888888888902","12.76","19.14","8.1999999999999993","648","5.17","2.33","0.11899999999999999","13.54","3.6","19.600000000000001","464"
"Bear","41080","0.40277777777777801","7.34","25.06","8.11","497","9.27","4.33","0.22600000000000001","14.23","2.74","21.8","1039"
"Bear","41086","0.39444444444444399","8.14","19.82","8.07","298","4.25","3.33","0.27200000000000002","14.6","2.58","22.68","670"
"Bear","41095","0.39583333333333331","5.63","27.1","7.9","431","7","2.5","0.31","15.1","1.8","21","NA"
"Bear","41101","0.45","9.42","23.95","8.31","419","5.78","4","0.29099999999999998","16.600000000000001","1.86","22","565"
"Bear","41107","0.36180555555555599","7.76","25.34","7.98","371","8.6199999999999992","18","0.189","16.07","1.73","22.65","NA"
"Bear","41115","0.375","5.34","25.16","8.01","472","24.7","32","0.17199999999999999","17.27","1.77","24.82","8664"
"Bear","41121","0.36736111111111103","7.62","23.92","7.67","456","16.5","16.3","0.13600000000000001","16.940000000000001","1.77","23.83","4611"
"Blue","41044","0.40972222222222199","9.6300000000000008","16.170000000000002","7.97","407","5.41","3.17","5.3999999999999999E-2","15.25","5.32","17.010000000000002","93.3"
"Blue","41052","0.41180555555555598","10.7","17.3","8.02","438","26.6","11.66","3.7999999999999999E-2","14.66","3.99","18.07","496"
"Blue","41059","0.40833333333333299","10.18","16.739999999999998","7.93","446","4.6500000000000004","4","0.154","17.86","4.47","19.23","238"
"Blue","41066","0.42916666666666697","6.43","18.43","8.2100000000000009","412","5.0199999999999996","NA","5.7000000000000002E-2","17.309999999999999","4.82","23.25","336"
"Blue","41073","0.42361111111111099","10.77","18.3","8.1","615","3.98","2.33","0.11700000000000001","15.62","3.26","20.399999999999999","309"
"Blue","41080","0.42638888888888898","8.85","24.27","8.02","483","6.21","5","5.6000000000000001E-2","17.559999999999999","2.59","21.2","717"
"Blue","41086","0.41736111111111102","8.5299999999999994","19.84","8.01","NA","4.84","2.67","6.5000000000000002E-2","17.66","2.74","21.04","404"
"Blue","41095","0.41666666666666702","10.25","26.02","7.72","327","6.86","1","0.10299999999999999","16.55","2.2000000000000002","19.04","NA"
"Blue","41101","0.38055555555555598","7.87","21.13","7.79","328","4.4800000000000004","10.5","9.4E-2","16.309999999999999","2.2400000000000002","19.420000000000002","368"
"Blue","41107","0.4","8.35","25.25","7.91","342","6.51","3.67","5.2999999999999999E-2","18.239999999999998","2.2400000000000002","20.43","NA"
"Blue","41115","0.40347222222222201","4.1399999999999997","24.91","7.95","382","6.01","5.33","3.4000000000000002E-2","16.52","1.98","20.22","435"
"Blue","41121","0.41666666666666702","8.33","23.79","7.72","393","4.9800000000000004","3.6","2.9000000000000001E-2","16.46","2.08","19.95","545"
"Lime","41043","0.52083333333333304","14.19","17.28","8.11","430","3.1","NA","5.1999999999999998E-2","15.42","8.74","13.98","50.4"
"Lime","41053","0.45486111111111099","11.71","19.54","8.08","446","3.87","2.57","4.7E-2","15.85","7.36","16.79","738"
"Lime","41060","0.46388888888888902","12.4","14.83","7.92","448","3.31","1","0.10100000000000001","14.57","11.04","14.49","1725"
"Lime","41067","0.46527777777777801","NA","19.91","8.0299999999999994","430","4.05","2.66","0.13700000000000001","19.38","10.95","18.75","426"
"Lime","41074","0.47361111111111098","11.88","19.98","8.1","647","3.75","1.33","0.13700000000000001","18.2","7.04","18.87","373"
"Lime","41079","0.46041666666666697","7.35","25.34","7.93","570","9.5","5","0.27700000000000002","17.64","5.04","19.170000000000002","3088"
"Lime","41088","0.46041666666666697","6.71","26.91","7.93","490","6.52","1.67","0.34799999999999998","16","3.5","17.829999999999998","3654"
"Lime","41096","0.38819444444444401","7.43","27.01","7.6","485","9.67","4","0.49099999999999999","17.86","2.83","17.010000000000002","NA"
"Lime","41102","0.375694444444444","7.05","22.34","7.72","449","4.84","4.33","0.34100000000000003","18.649999999999999","3.17","17.29","428"
"Lime","41108","0.38611111111111102","5.19","26.83","7.67","413","6.12","9.5","0.48499999999999999","17.86","2.88","17.97","959"
"Lime","41116","0.38541666666666702","3.62","26.08","7.65","478","9.9","11","0.32900000000000001","17.7","2.56","15.58","833"
"Lime","41123","0.36875000000000002","5.77","24.29","7.38","471","10.4","4.33","0.22700000000000001","17.41","2.68","17.22","689"
"Morgan","41044","0.50624999999999998","10.220000000000001","15.63","7.99","485","8.3000000000000007","26.5","4.9000000000000002E-2","17.350000000000001","8.16","20.55","11.9"
"Morgan","41052","0.50763888888888897","10.73","16.3","8.0500000000000007","521","6.45","1","3.2000000000000001E-2","15.98","7.11","21.71","187"
"Morgan","41059","0.48749999999999999","11.36","14.72","7.98","504","4.95","1","0.10199999999999999","16.239999999999998","7.12","21.49","384"
"Morgan","41066","0.36458333333333298","7.78","15.24","7.91","504","13.6","NA","9.4E-2","16.100000000000001","10.02","23.96","404"
"Morgan","41073","0.47916666666666702","14.38","15.15","8.08","734","NA","5.66","7.3999999999999996E-2","15.18","5.71","23.1","933"
"Morgan","41080","0.5","7.5","23.26","8.11","552","9.2899999999999991","6.67","9.1999999999999998E-2","18.04","4.8600000000000003","25.9","1162"
"Morgan","41086","0.48958333333333298","7.63","18.170000000000002","7.91","329","7.68","4.33","7.4999999999999997E-2","16.739999999999998","4.83","26.61","504"
"Morgan","41095","0.50763888888888897","11.27","24.72","7.76","489","9.06","1","0.16700000000000001","17.97","3.56","24.88","NA"
